Price	Carat	Clarity	Color	Cut	Source	Year
5184	1.05	2	8	2	Alrosa	2000
5185	1.58	2	11	2	RioTinto	1994
5185	1.22	1	9	2	RioTinto	1966
5186	1.04	2	7	2	RioTinto	2015
5187	1.16	3	9	2	Alrosa	1985
5188	1.31	3	10	4	RioTinto	1969
5188	1.1	5	11	2	DeBeers	1978
5189	1.23	1	9	3	Alrosa	1973
5189	1.26	3	10	2	RioTinto	1984
5189	1.02	1	6	2	DeBeers	1988
5189	1.15	1	8	3	DeBeers	1963
5189	1.15	2	9	2	DeBeers	1999
5190	0.9	3	4	2	Alrosa	1998
5190	1.14	1	4	3	Alrosa	1987
5191	1.21	1	8	1	DeBeers	1998
5191	0.9	4	6	3	Alrosa	1996
5192	1.4	1	10	2	Alrosa	1993
5292	0.97	2	4	2	Alrosa	1978
5293	1.28	2	8	1	Debswana	1965
5294	0.81	5	4	2	RioTinto	2008
5294	1.01	2	6	3	DeBeers	1984
5294	1.01	1	5	3	DeBeers	2007
5294	1.01	2	8	2	DeBeers	2013
5295	1.26	3	10	2	Debswana	1997
5295	1.16	1	7	2	Debswana	2004
5296	1.31	1	9	3	RioTinto	1993
5296	1.12	2	7	3	Alrosa	1997
5296	0.9	5	8	2	Debswana	1978
5297	1	2	6	2	Debswana	2001
5298	1.2	2	9	2	DeBeers	2010
5299	1.21	1	9	2	DeBeers	2004
5300	1.53	2	11	3	RioTinto	2003
5300	1.2	1	6	3	DeBeers	1969
5300	1.04	3	8	3	DeBeers	1995
5300	1.04	2	6	3	RioTinto	1982
5301	1.5	3	11	2	RioTinto	2016
5301	1.02	3	8	2	Debswana	1999
5301	1.02	3	8	3	DeBeers	1963
5302	1.03	2	6	2	DeBeers	1987
5303	1.16	1	7	3	Alrosa	2011
5304	1.01	3	7	4	Debswana	1973
5304	1.32	1	9	2	Alrosa	1972
5405	1.04	3	8	2	Debswana	2017
5406	1.18	3	10	2	RioTinto	2010
5407	1.28	3	10	2	Alrosa	2006
5407	1.13	2	8	3	DeBeers	1979
5407	1.13	2	8	2	Alrosa	2009
5408	1.11	2	8	3	Debswana	1993
5411	1.12	2	7	2	DeBeers	1974
5412	1.28	5	11	2	DeBeers	2013
5412	1.28	1	9	2	RioTinto	1998
5413	1.01	1	5	2	RioTinto	2017
5414	1.25	1	7	2	DeBeers	1988
5414	1.22	1	8	2	RioTinto	1974
5416	1.39	2	10	2	Alrosa	2007
5416	1.01	2	6	2	RioTinto	1985
5416	1.01	2	6	3	RioTinto	1997
5416	1.01	2	6	3	Alrosa	1977
5416	1.01	2	5	2	RioTinto	2008
5416	1.01	1	6	2	Debswana	2004
5416	1.01	3	9	3	Alrosa	2004
5416	1.01	3	8	1	DeBeers	1987
5417	1.3	1	10	2	DeBeers	1978
5417	1.02	2	5	3	DeBeers	2009
5417	1.5	2	11	3	Alrosa	1980
5418	0.8	7	6	2	Debswana	2013
5418	1.29	1	9	2	Alrosa	2004
5535	1	2	5	3	Debswana	1985
5536	1.41	1	10	3	Alrosa	1994
5536	1.1	2	7	3	DeBeers	2001
5541	1.22	1	7	3	RioTinto	1994
5541	1.3	1	9	2	Debswana	1987
5542	1.6	2	11	3	Alrosa	2008
5543	1.02	2	6	3	Alrosa	1966
5543	1.01	2	5	2	Alrosa	2008
5543	1.01	4	8	2	Alrosa	2015
5543	1.01	3	7	2	Alrosa	2003
5544	1.26	2	11	3	Debswana	1986
5544	1.12	7	10	3	DeBeers	1999
5544	1	4	8	3	Debswana	2013
5544	1.4	2	11	3	Alrosa	1984
5544	1.4	4	11	4	Alrosa	2014
5544	1	4	8	3	Alrosa	1990
5545	1.52	1	9	4	Debswana	2002
5546	1.37	1	9	3	DeBeers	2016
5547	1.16	7	11	4	Debswana	1979
5547	1.23	3	11	3	RioTinto	1995
5547	1.15	4	9	2	RioTinto	1968
5548	1.17	1	5	3	DeBeers	1998
5548	1.06	2	7	2	DeBeers	1964
5548	1.22	1	7	3	Debswana	1981
5548	1.2	3	10	2	Alrosa	1968
5661	0.9	6	7	2	DeBeers	1964
5661	0.9	4	5	2	Alrosa	1966
5661	0.9	4	5	3	RioTinto	1965
5662	1.08	2	7	2	RioTinto	1975
5662	1.12	2	7	2	RioTinto	1972
5663	1.2	3	9	2	DeBeers	1979
5663	1.17	2	8	2	RioTinto	2012
5663	1.25	5	11	3	DeBeers	1980
5665	1.16	2	7	4	Alrosa	1991
5666	1.01	1	8	2	DeBeers	1997
5666	1.01	2	5	3	Alrosa	1969
5666	1.27	2	9	2	RioTinto	1964
5666	1.24	1	8	3	Debswana	2014
5667	1.15	3	9	2	DeBeers	1987
5667	1.21	1	8	2	Debswana	1973
5668	1.28	2	10	2	RioTinto	1969
5669	1.33	3	10	2	Alrosa	2001
5669	1.01	2	4	3	DeBeers	1963
5669	1.13	7	10	1	Alrosa	1967
5670	1.1	4	9	2	RioTinto	1987
5671	1.02	1	4	2	Alrosa	1984
5671	0.81	5	4	1	Alrosa	2003
5672	1.01	2	6	3	Alrosa	2000
5673	1.1	2	8	2	RioTinto	1977
5673	1.5	1	10	3	Debswana	1991
5801	1.01	1	4	2	DeBeers	1983
5801	1.08	5	10	2	RioTinto	2010
5802	1.16	1	6	2	DeBeers	2017
5802	1.34	3	10	3	DeBeers	1985
5803	1.06	3	8	2	Debswana	1972
5803	1.11	3	9	2	DeBeers	1966
5804	1.44	1	10	3	Debswana	2008
5806	1.35	1	9	2	Debswana	1983
5806	1.5	3	11	3	Debswana	1975
5807	1.01	4	8	2	RioTinto	2011
5807	1.2	1	7	3	DeBeers	1972
5807	1.2	1	7	2	RioTinto	1967
5809	1.2	2	8	2	Alrosa	1966
5809	1.63	1	11	2	RioTinto	2006
5810	1.1	2	7	2	Alrosa	1982
5810	1.25	2	9	3	DeBeers	1991
5810	1.01	4	9	2	Debswana	1974
5811	1.03	2	7	2	DeBeers	1984
5812	1.28	3	10	2	Alrosa	2003
5815	1	2	5	2	Alrosa	1983
5815	1.24	1	7	2	Alrosa	2016
5815	1.33	4	10	3	DeBeers	1970
5816	1.34	1	9	3	DeBeers	1983
5816	1.22	1	8	1	RioTinto	2014
5817	1.13	2	8	2	RioTinto	1969
5935	1.38	2	10	2	DeBeers	1966
5936	1.23	4	10	2	RioTinto	1984
5938	0.76	6	4	1	Alrosa	1992
5938	0.84	5	4	2	DeBeers	1975
5938	1.07	5	10	1	RioTinto	1969
5939	1.01	3	7	3	Debswana	2000
5940	1.24	5	10	3	DeBeers	2005
5941	1.06	2	5	3	RioTinto	2016
5941	1	3	8	2	DeBeers	2009
5943	1.35	1	9	3	Debswana	2001
5944	0.81	5	4	2	Alrosa	1994
5945	1.13	2	7	3	RioTinto	2009
5945	1.23	1	7	4	Alrosa	1978
5946	1.55	2	11	3	DeBeers	1967
5946	0.9	5	6	2	Alrosa	2011
5946	1.08	2	6	3	RioTinto	1970
5946	1.32	2	9	2	Debswana	2010
5947	1.06	1	8	2	DeBeers	1963
5947	1.17	2	6	3	DeBeers	1997
5948	0.99	2	4	2	Alrosa	2012
5949	1.04	2	6	2	Alrosa	1991
5949	1.03	2	5	3	DeBeers	1967
5950	1.26	4	10	3	Debswana	2011
5950	1.25	4	10	2	Debswana	1989
5951	1.2	2	8	2	RioTinto	1983
5982	1.25	3	9	2	Debswana	1996
5983	1.11	4	8	2	Alrosa	1967
5983	1.05	4	8	2	DeBeers	2008
5983	1.04	2	5	1	Alrosa	1998
5985	1	3	8	2	Alrosa	1966
5986	1.01	3	8	2	DeBeers	1975
5987	1.23	4	9	3	Alrosa	2003
5987	1.23	6	11	2	RioTinto	1978
5987	1.43	2	10	2	RioTinto	1996
5988	1.2	3	8	4	Alrosa	1976
5988	1.27	5	11	3	DeBeers	1984
5988	1.01	4	8	3	Debswana	1978
5988	1.01	4	8	2	Debswana	1990
5989	1.01	2	5	2	Debswana	2012
5989	1.01	2	5	2	DeBeers	1974
5989	1.01	2	5	2	DeBeers	2012
5989	1.01	2	5	2	DeBeers	1995
5991	1.01	2	4	3	DeBeers	1971
5994	1.3	7	10	4	Alrosa	1988
5994	1.13	5	10	2	RioTinto	1995
5994	1.01	6	8	3	DeBeers	1985
5994	1.07	2	7	2	Alrosa	2016
5995	1.02	4	7	4	Alrosa	1966
5997	1.33	2	10	2	DeBeers	2016
5997	1.2	4	9	3	Debswana	1974
6002	1.01	3	7	2	Alrosa	1979
6003	1.01	2	5	3	Alrosa	1997
6003	0.85	5	4	2	RioTinto	1965
6003	1.3	2	9	3	Debswana	1992
6004	0.82	5	4	2	RioTinto	1970
6005	1.47	1	9	4	RioTinto	1987
6005	0.8	6	4	2	Alrosa	1983
6006	1.2	4	9	2	DeBeers	1978
6006	1.2	2	6	4	DeBeers	2006
6006	1.2	2	8	3	RioTinto	1980
6006	1.4	2	9	3	RioTinto	2015
6006	1	4	8	2	DeBeers	1999
6007	1.22	2	8	2	Debswana	2014
6007	1.23	3	9	2	Debswana	1963
6009	1.52	1	10	2	DeBeers	2013
6010	1.01	4	8	2	DeBeers	1979
6012	1.12	2	7	1	DeBeers	1985
6012	1	2	6	3	Debswana	2006
6013	1.04	3	7	3	Alrosa	1964
6013	1.2	1	5	3	RioTinto	1998
6014	1.02	5	9	1	RioTinto	1973
6015	1.01	6	9	3	RioTinto	1982
6016	1.21	2	8	2	Debswana	1969
6017	1.2	1	7	2	Alrosa	1977
6017	1.26	2	9	2	Alrosa	1973
6152	1.04	2	8	3	Alrosa	1995
6153	0.85	7	6	2	Debswana	2012
6154	1.23	1	8	1	Alrosa	1970
6154	1.26	3	9	3	Alrosa	2001
6154	1.11	4	8	2	Alrosa	1994
6154	1.51	1	9	4	Debswana	1970
6154	1.51	4	11	3	DeBeers	2004
6154	1.51	4	11	4	DeBeers	1963
6154	1.4	1	9	4	DeBeers	2016
6155	1.3	7	11	3	DeBeers	1976
6155	1.01	2	6	2	DeBeers	1986
6155	1.5	2	10	3	Debswana	1981
6156	1.35	5	11	2	Debswana	1967
6157	1.22	1	5	2	Alrosa	1968
6158	1.23	3	9	1	DeBeers	1975
6158	1.2	2	8	1	Debswana	1973
6158	1	2	4	2	DeBeers	2011
6160	1	3	6	3	Debswana	1989
6160	1	2	6	3	DeBeers	1977
6161	1.01	2	5	1	RioTinto	1993
6163	1.3	1	8	3	Alrosa	1985
6164	1.34	6	11	4	DeBeers	2003
6165	1.03	3	8	2	Alrosa	1999
6165	1.01	3	7	3	Alrosa	1994
6165	1.17	1	5	3	DeBeers	1995
6322	1.42	2	10	3	RioTinto	1993
6322	1.24	2	8	2	Alrosa	1998
6322	1.1	2	7	2	RioTinto	1983
6322	1.21	1	5	3	Alrosa	1963
6322	1.21	3	8	2	RioTinto	2009
6323	1.31	2	8	3	Alrosa	2011
6324	1.05	3	7	3	Alrosa	1998
6325	0.93	5	6	2	DeBeers	1975
6326	1.01	3	7	1	DeBeers	1995
6326	1.01	3	7	2	Alrosa	1985
6328	1.24	2	9	2	DeBeers	1978
6329	1.7	1	11	3	DeBeers	1983
6332	0.85	6	5	3	DeBeers	1991
6333	1.4	2	10	3	RioTinto	1996
6333	1.01	4	6	4	RioTinto	1983
6333	1.01	4	6	4	Alrosa	1977
6333	1.02	2	6	1	DeBeers	1980
6334	1.29	1	6	2	DeBeers	2001
6335	1	3	6	3	Alrosa	2011
6336	1	3	6	3	Debswana	2013
6337	1.04	4	8	3	Debswana	1982
6337	1.15	2	7	1	Alrosa	2001
6337	1.29	2	8	2	Debswana	1987
6338	1.2	1	4	3	Alrosa	1992
6339	1.3	3	10	2	DeBeers	1980
6507	1.28	4	10	2	Debswana	1983
6507	1.27	1	4	2	RioTinto	2014
6508	1.45	3	10	3	DeBeers	1994
6508	1.02	2	5	2	DeBeers	1986
6508	1.31	1	7	3	Alrosa	1986
6509	0.95	4	5	1	DeBeers	2002
6509	0.95	7	8	1	Alrosa	1972
6510	0.9	4	4	1	Alrosa	2014
6513	1.22	1	5	2	DeBeers	2000
6516	1.3	5	10	3	DeBeers	1982
6516	1.29	1	6	2	RioTinto	1963
6517	1.05	3	7	2	RioTinto	1997
6517	1.4	1	9	3	Debswana	1994
6517	1.4	1	9	2	DeBeers	2014
6517	1.63	3	11	2	RioTinto	2016
6518	1	5	9	3	Debswana	1988
6518	1.3	1	7	2	Alrosa	2012
6521	1	4	7	3	DeBeers	1967
6521	1	4	7	3	RioTinto	2008
6522	1.33	2	9	2	RioTinto	1981
6522	1.21	3	8	2	RioTinto	2000
6522	1.34	1	8	2	Debswana	2004
6523	1.3	1	6	3	Debswana	1975
6523	1.04	5	9	2	Debswana	2006
6524	1.2	2	8	2	Alrosa	1966
6694	1.4	2	9	3	Alrosa	1968
6695	0.9	5	5	3	Debswana	1971
6695	0.9	5	5	2	RioTinto	1977
6696	1.07	2	4	2	Alrosa	1970
6699	1.51	2	10	3	Debswana	1982
6699	1.51	1	10	3	RioTinto	2017
6699	1.51	4	11	3	Alrosa	1992
6700	1.21	3	8	3	Debswana	2007
6701	1.24	2	7	2	Alrosa	1992
6702	1.29	5	10	2	Alrosa	1999
6702	1.37	2	9	2	Alrosa	1983
6703	0.95	7	7	2	Alrosa	1967
6704	1.06	3	7	2	DeBeers	1968
6704	1.49	1	10	2	Alrosa	1990
6706	1.27	3	10	2	Debswana	1975
6706	1.23	3	8	2	DeBeers	1975
6707	0.91	6	7	1	RioTinto	1971
6708	1.52	3	10	3	DeBeers	1992
6708	1.34	3	9	2	Alrosa	1971
6708	1.21	3	8	3	RioTinto	1963
6708	1.21	3	8	2	DeBeers	2003
6710	1.22	3	9	3	DeBeers	1973
6712	1.26	1	5	2	DeBeers	2010
6712	1.56	3	11	2	RioTinto	1970
6714	1.13	2	4	2	Alrosa	1976
6873	1.2	2	8	2	DeBeers	2016
6875	1.4	1	7	3	RioTinto	2012
6875	1.4	4	10	2	DeBeers	2007
6875	1.08	3	7	2	DeBeers	2012
6876	1.21	3	8	2	Debswana	2006
6876	1.23	5	9	2	Alrosa	1987
6877	1.6	4	11	3	Debswana	2012
6877	1.4	1	8	3	RioTinto	2003
6880	1.29	4	9	2	Alrosa	1970
6881	1.38	1	7	3	DeBeers	1985
6883	1.35	2	8	2	DeBeers	2010
6884	1	3	7	3	Alrosa	1982
6884	0.9	5	5	3	RioTinto	1989
6886	1.37	5	10	1	Alrosa	1987
6886	1.51	1	9	3	DeBeers	1968
6887	1.27	2	8	2	DeBeers	1968
6888	1	4	7	4	RioTinto	2015
6888	1	4	7	3	DeBeers	1999
6891	1.11	2	5	2	RioTinto	2000
6892	1.51	2	10	3	DeBeers	1999
6893	1.22	2	7	2	Alrosa	1993
6894	1.5	4	10	2	RioTinto	1985
6894	1.32	2	6	2	DeBeers	2011
6897	1.26	6	9	3	RioTinto	1969
6897	1.32	2	8	3	RioTinto	2013
6969	1.2	1	4	2	DeBeers	1966
6969	1.01	3	6	3	RioTinto	2012
6972	1.22	2	6	2	DeBeers	1990
6976	1.3	4	9	2	RioTinto	1975
6976	1.11	5	9	2	DeBeers	1972
6976	1.51	1	9	3	Debswana	2001
6976	1.51	1	9	2	Alrosa	1971
6977	1.1	5	9	2	DeBeers	2016
6978	1.11	3	8	3	DeBeers	2000
6978	1.22	3	9	2	DeBeers	1990
6978	1.04	2	7	2	Alrosa	2008
6983	1.02	4	8	2	DeBeers	1966
6986	1.3	1	5	3	DeBeers	2016
6986	1.16	3	7	2	DeBeers	1966
6987	1.34	2	7	3	DeBeers	1989
6988	1.21	4	8	3	Alrosa	2015
6988	1.11	2	4	3	Debswana	1963
6988	1.01	3	5	3	RioTinto	2011
6988	1.01	3	5	3	Alrosa	2002
6990	1.15	2	5	2	DeBeers	1993
6990	1.5	2	10	3	Alrosa	1964
6990	1	3	6	2	Debswana	2017
6990	1.55	1	10	2	RioTinto	1997
6992	1.01	3	5	3	DeBeers	1994
6992	1.41	1	5	4	RioTinto	2003
6993	0.96	6	7	2	DeBeers	1986
6993	0.91	6	6	2	Debswana	1971
6994	1.36	1	6	3	RioTinto	1983
6994	1.29	2	8	3	Alrosa	1994
6994	1.21	2	7	1	DeBeers	1967
6995	1.02	3	6	2	Alrosa	2009
6995	1.58	3	10	2	RioTinto	2002
6996	1.01	3	6	3	DeBeers	1983
6996	1.54	3	10	2	RioTinto	1991
6998	1.07	3	6	2	RioTinto	1965
6999	1.16	6	10	2	DeBeers	1982
7000	1	4	8	3	Debswana	1994
7001	1.3	1	4	3	RioTinto	1982
7002	1.2	4	9	2	Alrosa	1976
7002	1.24	2	8	1	DeBeers	1994
7004	1.01	3	7	3	RioTinto	1980
7005	0.9	6	6	3	RioTinto	1971
7006	1.25	3	8	3	RioTinto	2004
7007	1.36	2	6	3	Debswana	2003
7007	1.07	3	7	2	DeBeers	1991
7007	1.07	3	7	2	Alrosa	1997
7007	1.13	5	9	2	Alrosa	2014
7009	1.3	6	10	2	DeBeers	1964
7010	1.18	2	6	2	DeBeers	1988
7010	1.14	3	6	3	RioTinto	2016
7010	1.01	3	7	2	Alrosa	2010
7010	1.01	3	6	3	DeBeers	1997
7011	1.36	1	6	2	Debswana	1971
7012	1	3	5	3	Alrosa	2014
7012	1	3	5	4	DeBeers	2016
7014	1.5	2	10	3	Alrosa	1992
7015	1.01	4	7	2	RioTinto	1978
7015	1.01	4	7	2	Debswana	2014
7015	1	2	4	2	Alrosa	1974
7015	1	3	7	2	RioTinto	2005
7015	1.23	2	7	2	Debswana	1989
7018	1.51	4	10	3	Alrosa	1976
7166	1.01	3	5	2	DeBeers	1988
7166	1.45	2	9	3	DeBeers	1982
7167	1.19	3	7	2	DeBeers	1966
7167	1.04	7	9	1	RioTinto	1998
7170	1.52	1	7	3	Alrosa	1965
7171	1.59	1	10	2	RioTinto	1983
7172	1.2	2	5	3	Alrosa	2014
7172	1.42	4	10	2	DeBeers	2012
7172	1.51	3	10	2	Debswana	1983
7172	1.16	3	7	2	RioTinto	1968
7174	1.4	1	6	3	Alrosa	1976
7174	1.33	2	8	2	DeBeers	2012
7174	1.17	3	7	2	Debswana	1979
7175	1.25	5	9	2	DeBeers	2015
7177	1.32	2	8	2	Alrosa	1973
7177	1.32	2	8	3	DeBeers	2005
7177	1.27	4	9	3	DeBeers	2009
7177	1.01	4	8	1	DeBeers	1980
7178	1.5	5	11	4	Debswana	1990
7178	1.58	3	10	3	Alrosa	2011
7178	1.09	4	7	3	DeBeers	2000
7181	1.21	2	6	2	Alrosa	2013
7182	1.5	2	10	2	Debswana	1987
7182	1.5	1	9	3	Debswana	1980
7182	1.25	5	9	2	DeBeers	1964
7377	1.22	2	5	2	RioTinto	1978
7377	1.01	3	6	2	Debswana	1969
7377	1.02	3	7	3	Debswana	2011
7378	1.31	6	10	2	Debswana	1969
7381	1.25	2	7	3	Alrosa	1981
7381	1.25	6	10	1	Alrosa	1981
7385	1.51	2	10	2	DeBeers	1989
7386	1.21	3	7	2	Alrosa	1972
7386	1.28	2	7	2	DeBeers	2001
7388	1.46	3	10	4	DeBeers	1974
7388	1.01	5	7	3	Debswana	1995
7388	1.01	5	7	3	Alrosa	1993
7388	1.01	4	6	3	DeBeers	1971
7388	1.01	4	6	4	DeBeers	2016
7388	1.01	5	7	3	DeBeers	1975
7388	1.01	4	6	4	Alrosa	1968
7388	0.95	4	5	2	Alrosa	1976
7389	1.3	2	8	3	DeBeers	2008
7390	1.77	1	10	3	RioTinto	1982
7390	1.13	3	6	3	DeBeers	2014
7390	1.13	3	6	2	Debswana	1990
7390	1.13	3	6	3	DeBeers	1969
7391	1.18	3	7	2	Debswana	2017
7392	1.05	3	6	2	Debswana	1993
7392	1	4	6	3	DeBeers	1967
7609	1.02	4	7	2	Debswana	2013
7613	0.9	5	4	3	Alrosa	2003
7613	1.71	1	10	3	DeBeers	2015
7614	1.52	1	9	1	DeBeers	2001
7615	1.01	5	8	2	Debswana	2017
7620	1.79	1	11	2	DeBeers	1963
7620	1.55	1	9	3	Debswana	1974
7623	1.32	4	8	2	RioTinto	2006
7623	1.55	1	8	2	RioTinto	1989
7623	1.01	3	5	2	Debswana	1971
7626	1.78	3	11	3	DeBeers	1982
7627	1	3	5	3	Alrosa	1971
7627	1.2	3	7	3	Alrosa	1983
7628	1.58	2	10	2	DeBeers	2003
7629	1	6	7	4	DeBeers	1986
7630	1.2	2	5	2	Alrosa	1999
7630	1.02	3	6	1	DeBeers	2007
7630	1.01	4	7	2	DeBeers	1996
7631	0.9	6	6	2	Debswana	1980
7632	1.18	3	7	2	Debswana	1968
7633	1.35	2	8	2	RioTinto	2003
7634	1.2	6	9	2	Debswana	2008
7635	1.04	5	7	3	DeBeers	1973
7636	0.95	7	7	2	Debswana	1990
7636	1.35	2	8	3	RioTinto	2009
7856	1.2	3	7	3	Alrosa	1966
7857	0.96	7	7	2	DeBeers	2004
7858	1.2	3	7	3	Alrosa	1971
7858	1.29	6	9	1	RioTinto	2011
7860	1.36	2	8	2	Alrosa	2007
7863	1.65	2	10	2	DeBeers	2012
7863	1.28	4	8	2	Debswana	1986
7865	1.01	5	7	4	Debswana	1979
7865	1.14	3	7	2	Alrosa	1992
7866	1.5	2	10	3	RioTinto	1981
7866	1	4	6	2	DeBeers	1984
7866	1.5	2	10	3	RioTinto	1974
7870	1.82	2	11	2	DeBeers	2007
7870	1.06	3	4	3	DeBeers	2013
7873	1.01	4	7	2	Alrosa	1987
7874	1	5	7	3	Debswana	2011
7875	1.51	3	10	2	Alrosa	1975
7876	1.32	3	8	2	Debswana	1982
7876	1.59	1	9	2	RioTinto	1992
7880	1.5	1	8	3	DeBeers	1978
7880	1.53	1	7	3	DeBeers	1989
7880	1.1	4	7	2	Debswana	1976
7881	1.23	3	7	2	Alrosa	1979
7973	1.01	5	8	2	Alrosa	1963
7973	1.51	1	8	3	Debswana	1984
7975	1.07	3	6	2	Alrosa	2012
7976	1.25	2	7	2	Alrosa	1981
7976	1.26	4	8	3	DeBeers	1977
7977	1.4	6	10	3	RioTinto	1980
7977	1.23	4	8	2	Debswana	1976
7977	1	6	7	2	Alrosa	1977
7977	1.09	7	9	2	RioTinto	2015
7977	1.09	7	9	2	Alrosa	1985
7979	1.01	4	4	3	Alrosa	1991
7980	1	4	6	3	Debswana	1971
7982	1.01	3	6	2	DeBeers	2014
7982	1.41	2	8	2	DeBeers	1974
7984	1.29	2	5	2	RioTinto	1982
7989	1.43	2	8	3	Debswana	1988
7989	1.2	3	7	2	RioTinto	1990
7989	1.51	4	10	3	RioTinto	1980
7994	1.3	2	6	2	DeBeers	1965
7994	1.38	4	9	2	RioTinto	1989
7994	1.14	3	5	3	DeBeers	1983
7994	1.02	4	6	2	DeBeers	1981
7995	1.62	4	11	2	DeBeers	2014
7995	1.41	2	8	3	Alrosa	1981
7996	1.12	4	8	2	RioTinto	1987
8001	1.51	2	9	3	DeBeers	1987
8002	1.5	4	10	2	DeBeers	1968
8003	1.2	5	8	2	RioTinto	1990
8003	1.16	3	7	2	DeBeers	1971
8004	1.07	3	5	2	Alrosa	1997
8004	1.02	7	8	2	DeBeers	1963
8005	1.53	1	8	2	DeBeers	1978
8006	1.17	4	8	2	Alrosa	1970
8008	1.04	4	4	4	DeBeers	1986
8010	1.2	4	8	2	DeBeers	1968
8011	1.53	1	8	3	Alrosa	2017
8011	1.53	1	8	2	DeBeers	1965
8012	1.25	4	8	2	Debswana	1998
8013	1.52	2	9	3	Debswana	1993
8013	1.51	2	9	3	RioTinto	1990
8013	1.51	1	7	2	Alrosa	1985
8013	1.33	4	9	2	DeBeers	1973
8014	1.2	3	7	3	Alrosa	1985
8015	1.09	4	7	2	DeBeers	2011
8015	0.92	6	5	1	DeBeers	1979
8015	0.92	6	5	2	RioTinto	1987
8016	1.09	3	6	2	Alrosa	1964
8016	1.51	1	9	2	DeBeers	1992
8017	1.28	5	8	2	RioTinto	2005
8018	1.26	2	6	2	Alrosa	1985
8199	1.66	1	9	1	RioTinto	1993
8199	1.01	3	4	2	RioTinto	1986
8199	1.01	3	4	2	RioTinto	1993
8199	1.31	7	9	2	Debswana	1973
8200	1.36	3	8	3	Alrosa	1982
8204	1.01	4	6	3	RioTinto	2007
8205	1.17	3	5	2	DeBeers	1980
8205	1.11	3	6	1	DeBeers	1967
8208	1.5	1	8	2	RioTinto	1970
8208	1	3	4	2	Alrosa	1994
8208	1.4	2	8	3	Debswana	1971
8210	1.3	5	9	2	Debswana	1980
8212	1.2	3	7	2	Alrosa	1981
8219	1.6	4	10	2	RioTinto	1998
8223	1.55	2	9	3	DeBeers	1993
8225	1	4	6	3	DeBeers	1999
8225	1.04	4	6	3	Alrosa	1998
8226	1.1	3	6	4	Alrosa	2017
8229	1.12	4	7	1	RioTinto	1995
8229	1.22	3	7	2	Debswana	2014
8229	1.22	3	7	2	Alrosa	2011
8229	1.03	3	6	2	Debswana	1968
8230	1.52	1	8	2	DeBeers	2013
8231	1.3	2	6	3	DeBeers	1984
8232	1.51	1	8	2	DeBeers	1976
8459	1.12	5	8	2	Alrosa	1989
8459	1.3	4	8	1	Debswana	1971
8464	1.51	3	10	2	Alrosa	2010
8464	1.01	3	5	2	DeBeers	1964
8464	1.27	2	4	2	Debswana	2008
8464	1.08	4	6	2	RioTinto	2002
8465	1.02	4	6	3	RioTinto	2003
8466	1.18	5	8	2	RioTinto	1979
8467	1.06	4	7	2	Alrosa	1995
8467	1	4	5	3	DeBeers	1969
8467	1.29	3	8	2	Alrosa	1988
8468	1.33	5	9	1	Alrosa	1976
8469	1.02	4	7	2	Alrosa	2011
8469	1.23	3	7	2	RioTinto	1977
8469	1.02	3	5	2	Alrosa	1978
8469	1.02	3	5	2	DeBeers	1966
8469	1.18	7	8	1	Alrosa	2014
8470	1.5	6	10	3	Alrosa	2003
8471	1.01	4	6	3	Debswana	2005
8473	1.58	4	10	3	Debswana	1994
8476	1.01	4	5	3	Alrosa	1976
8476	1.01	4	5	4	DeBeers	2009
8477	1.45	2	8	2	Alrosa	1963
8478	1.51	1	6	3	DeBeers	2002
8478	1.54	4	10	2	Alrosa	2009
8709	1.5	3	9	4	DeBeers	1966
8710	1.51	1	7	2	Debswana	1985
8711	1.01	4	5	3	DeBeers	1981
8712	1.51	2	9	3	Alrosa	1995
8712	1	3	4	1	Alrosa	2011
8713	1.23	3	7	1	Alrosa	1971
8714	1.4	5	9	2	DeBeers	2009
8714	0.97	7	7	2	DeBeers	1967
8716	1.55	2	9	3	Alrosa	2003
8717	1.13	5	8	2	Alrosa	1984
8718	1.2	4	7	2	Debswana	2004
8720	1.02	5	6	3	Debswana	1985
8723	1.18	3	6	2	Alrosa	1982
8723	2	1	11	4	DeBeers	1981
8723	1.3	4	8	1	RioTinto	1983
8723	1.5	1	7	2	DeBeers	1965
8724	1.25	4	7	2	Debswana	1969
8725	1.51	2	9	2	DeBeers	1998
8729	1.07	3	5	2	RioTinto	1990
8730	1.55	1	8	2	DeBeers	1984
8730	1.09	3	4	2	Alrosa	2017
8731	1.01	3	4	2	DeBeers	2008
8731	1.11	5	7	1	RioTinto	2003
8736	1.6	4	10	3	DeBeers	2017
8736	1.5	3	9	3	DeBeers	1986
8959	1.01	7	6	3	Alrosa	1988
8961	1.24	3	7	2	Debswana	2015
8962	1.52	2	9	4	DeBeers	1996
8962	1.04	4	6	2	DeBeers	1986
8964	1.22	4	7	3	DeBeers	1974
8965	1.01	5	7	1	Debswana	1977
8965	1.29	3	7	2	Alrosa	2015
8969	1.51	1	6	2	DeBeers	1966
8969	1.51	5	10	4	DeBeers	1984
8969	1.51	3	9	3	DeBeers	1985
8969	1.51	1	6	3	DeBeers	1968
8970	1.04	4	5	3	Alrosa	2015
8970	1.53	2	9	1	RioTinto	1978
8975	1.31	6	9	2	Alrosa	2011
8976	1.2	3	6	1	Debswana	1965
8976	1.02	3	6	2	Alrosa	1992
8978	1.1	6	8	2	DeBeers	1981
